,timestamp,packge_ratio_package,cgroupfs_cpu_usage_us,cgroupfs_memory_usage_bytes,cgroupfs_system_cpu_usage_us,cgroupfs_user_cpu_usage_us,package_power,core_power,uncore_power,dram_power,node_type,id
180,1699527449,1.0,0.0,0.0,0.0,0.0,86.0133333333215,0.0,0.0,1.3583333333323822,1.0,all containers
181,1699527452,1.0,0.0,0.0,0.0,0.0,88.07299999998455,0.0,0.0,1.2930000000051223,1.0,all containers
182,1699527455,1.0,0.0,0.0,0.0,0.0,87.70799999999386,0.0,0.0,1.0630000000043651,1.0,all containers
183,1699527458,1.0,0.0,0.0,0.0,0.0,90.07433333331815,0.0,0.0,2.080666666666133,1.0,all containers
184,1699527461,1.0,0.0,0.0,0.0,0.0,86.9359999999918,0.0,0.0,0.9583333333382029,1.0,all containers
185,1699527464,1.0,0.0,0.0,0.0,0.0,89.17566666665272,0.0,0.0,1.6360000000034631,1.0,all containers
186,1699527467,1.0,0.0,0.0,0.0,0.0,85.94466666665781,0.0,0.0,1.12866666666622,1.0,all containers
187,1699527470,1.0,0.0,0.0,0.0,0.0,89.41866666665493,0.0,0.0,1.6690000000041323,1.0,all containers
188,1699527473,1.0,0.0,0.0,0.0,0.0,84.51999999998466,0.0,0.0,1.1563333333324408,1.0,all containers
189,1699527476,1.0,69736.33333333334,0.0,3768.3333333333335,65961.66666666666,56.55366666665939,0.0,0.0,1.3136666666687233,1.0,all containers
190,1699527479,1.0,152814.0,0.0,39498.0,113316.0,2.5983333333230476,0.0,0.0,1.2080000000035795,1.0,all containers
191,1699527482,1.0,1296.0,0.0,288.0,1008.0,1.9003333333190895,0.0,0.0,1.098666666667377,1.0,all containers
192,1699527485,1.0,0.0,0.0,0.0,0.0,1.6189999999915017,0.0,0.0,0.5423333333359039,1.0,all containers
193,1699527488,1.0,0.0,0.0,0.0,0.0,2.082333333319788,0.0,0.0,1.1213333333338085,1.0,all containers
194,1699527491,1.0,372252.0,638976.0,43812.0,328440.0,37.85666666665444,0.0,0.0,1.8043333333383487,1.0,all containers
195,1699527494,1.0,0.0,0.0,0.0,0.0,81.48599999998501,0.0,0.0,1.0543333333334957,1.0,all containers
196,1699527497,1.0,0.0,0.0,0.0,0.0,82.79733333332598,0.0,0.0,1.5120000000024518,1.0,all containers
197,1699527500,1.0,16000.0,81920.0,0.0,16006.666666666668,83.03299999998609,0.0,0.0,1.6376666666668314,1.0,all containers
198,1699527503,1.0,0.0,81920.0,0.0,0.0,82.19633333332118,0.0,0.0,1.1946666666723829,1.0,all containers
